"FechaProducto","Aceite__Litro","Aceite__950_ml","Achiote_215_grm","Atún__Lata_140_g","Azúcar__1_Kg","Café_500grm","Dulce_Molido_kg","Dulce_Tapa_600_grm","Garbanzos_400_grm","Harina_de_Maíz(masa)__900_grm","Harina_de_Trigo__900grm","Jalea_de_Guayaba_300_grm","Jalea_de_Piña__300grm","Leche_en_polvo__1500_g","Leche_en_polvo__400_g","Leche_en_polvo__800_g","Leche_de_corta_duración__litro","Leche_UHT_semidescremada_2%__litro","Lentejas_400_grm","Miel_de_Abeja__1000_ml","Miel_de_Abeja__500_ml","Pasta_(Lengua)_250_gms","Pasta_Caracolitos_250_gms","Sal_500_grm","Salsa_de_Tomate_700_ml","Salsa_Inglesa_700_ml","Sirope_700_ml","Tortillas_de_maíz_25_unds","Arroz_8020%","Arroz_9010%","Frijol_Negro","Frijol_Rojo","Maíz_Blanco_Cascado","Bistec_de_Res_Popular","Bistec_de_Cerdo","Bistec_de_Res_Especial","Carne_de_Res_en_Trocitos,_Cubo_2x2_Pierna_de_Cuarto","Carne_Molida_de_Cerdo","Carne_Molida_Especial_de_Res_5_a_10_%_grasa","Carne_Molida_Premium_de_Res_5%_grasa_o_menos","Carne_Molida_de_Res_Corriente_no_más_15%_grasa","Cecina_de_res","Chuleta_de_cerdo_especial","Chuleta_económica_de_cerdo","Costilla_de_cerdo","Costilla_de_res","Filet_Tilapia_Importada","Filet_Tilapia_Nacional","Hueso_de_Pescuezo_de_Res","Huevos_de_Gallina_Blanco","Huevos_de_Gallina_Colorado","Mano_de_Piedra","Mondongo_limpio","Muslo","Pechuga_de_pollo_deshuesada","Pechuga","Pierna_de_cerdo_deshuesada","Pierna_de_Cerdo_con_Hueso_Entera","Pollo_entero","Pollo_limpio","Posta_de_cerdo","Posta_de_res","Punta_Solomo","Ajo","Ayote_tierno","Camote","Cebolla_Morada","Cebolla_Amarilla","Chayote_sazon","Chayote_tierno_quelite","Chile_dulce","Lechuga_Americana","Papa_Blanca","Papa_Roja","Repollo_verde","Tomate","Vainica","Yuca","Zanahoria","Zapallo","Zuchini","Aguacate_criollo","Aguacate_Hass_Importado","Aguacate_Hass_Nacional","Banano_maduro_rechazo_Exp.","Granadilla","Guineo","Mandarina","Naranja_Dulce","Papaya_criolla","Piña_grande","Piña_mediana","Plátano"
2020-12-31 18:00:00,NA,1200.6,NA,1314,1287.08333333333,2206.33333333333,1780.25,807.5,758.333333333333,1662.4,671,972.083333333333,947.222222222222,7980,2574.66666666667,NA,595,884.428571428571,771.333333333333,NA,NA,NA,NA,330,1718.66666666667,2076.33333333333,759.333333333333,1201.93333333333,1102,1363.83333333333,NA,NA,NA,5672.5,3687,6146,5425,2271.11111111111,NA,5036.38888888889,2018.33333333333,5347.5,3920,3237.22222222222,4215,3436.83333333333,7565.83333333333,9616.66666666667,3636.33333333333,1655,1961.66666666667,5749.16666666667,2639.5,1946.66666666667,3993.66666666667,2949.66666666667,NA,NA,1950,2239.86111111111,3544.66666666667,NA,6050,NA,777.25,1238.8,NA,2504.4,648.35,171.4,346.3,NA,1772.6,1402,NA,2119.6,2055.6,709.2,821.4,488.083333333333,566.7,NA,4164.125,3796,NA,NA,NA,NA,135.83,719.6,956.15,NA,290.8
2021-01-31 18:00:00,NA,1217.85,NA,1366.59375,1292,2248.5,1821,885.208333333333,753.3125,1644.025,671,981.041666666667,960,7866.25,2551.5,NA,589.25,893.09375,734.5,NA,NA,NA,NA,319.5,1761.5,2110.5,754.25,1219.9,1102,1337.5,NA,NA,NA,4951.875,3853.5,6250.25,5431.25,2308.33333333333,NA,5272.29166666667,2477.63888888889,5418.125,3885,2941.25,4209.4375,3564,6863.54166666667,10066.875,3763.75,1800,1926.975,5706.25,2644.125,1853.875,4209,2971.5625,NA,NA,2095.10416666667,2241.25,3620,4570,5643.33333333333,NA,766,1261.66666666667,NA,2515,636.166666666667,172.408333333333,352.666666666667,NA,1802,1508.33333333333,NA,1344.83333333333,1921,667,851.166666666667,505.972222222222,580.25,NA,4088.33333333333,NA,NA,NA,NA,NA,129.966666666667,744.333333333333,930.333333333333,NA,287.666666666667
2021-02-28 18:00:00,NA,1189.53333333333,NA,1314.75,1287,2277.08333333333,1848,800,766.75,1576.53333333333,670,1000.83333333333,958.333333333333,7913.33333333333,2557,NA,589.166666666667,895,770,NA,NA,NA,NA,312,1731,2020.66666666667,748.25,1192.71666666667,1102,1316.875,NA,NA,NA,6007.5,3908,6391,5490.55555555556,2116.66666666667,NA,5249.16666666667,2219.16666666667,5395.33333333333,3841.66666666667,3048,4289.58333333333,3661.66666666667,6788.66666666667,10175,3848,1666.66666666667,1910.66666666667,5748.61111111111,2551.33333333333,1830,4268,3067,NA,NA,2095.66666666667,2188.88888888889,3682.66666666667,NA,6100,NA,776.666666666667,1252.33333333333,NA,2009.33333333333,690.972222222222,174.858333333333,322,NA,1339.08333333333,1343.88888888889,NA,955.666666666667,1790.16666666667,667.833333333333,872.166666666667,493.472222222222,553.083333333333,2900,4033.33333333333,NA,NA,NA,NA,NA,124.766666666667,647,848.333333333333,NA,294.3
2021-03-31 18:00:00,NA,1270.1,NA,1323.0625,1282.25,2295.625,1807.25,864.833333333333,764.25,1604.3,688,1049.0625,967.5,7844.375,2556.6875,NA,584,884.75,789.75,NA,NA,NA,NA,321.375,1651,2012,741.75,1228.80833333333,1102,1335.04166666667,NA,NA,NA,5720.125,4090.5,6418.875,5547.5,2210.41666666667,NA,5477.5,2441.66666666667,5663,3906.25,3137.5,4498,3901.66666666667,5456.29166666667,9931.25,4019.375,1700,1949.5,5937.5,2495.5,1785.625,4169.875,3078,NA,NA,2186.25,2783.75,3725.5,NA,6100,NA,711.78125,1181.875,NA,1371.5,633.229166666667,172.36875,329,NA,983.25,894.375,NA,937.875,1772.75,708.28125,838.3125,489.6875,537.53125,2900,4129.64583333333,NA,NA,NA,NA,NA,116.85,635.1875,810.25,NA,287.5
2021-04-30 18:00:00,NA,1263.86666666667,NA,1338.83333333333,1282.33333333333,2227,1808,854.722222222222,764.25,1659.05555555556,687,1064.16666666667,927.5,7652.5,2548.66666666667,NA,585.666666666667,884.666666666667,761.333333333333,NA,NA,NA,NA,319.5,1620.66666666667,2005.33333333333,761.833333333333,1243.63333333333,1105.25,1316.52777777778,NA,NA,NA,5730,4103.33333333333,6524.58333333333,5214.16666666667,2205.55555555556,NA,5314.44444444444,2630,5719.33333333333,3911.66666666667,3366.38888888889,4480.5,3929.33333333333,4996.66666666667,9925,4137.77777777778,1700,1948,5975,2415.33333333333,1783.33333333333,4217,3075.66666666667,NA,NA,2117.77777777778,2837.5,3838.66666666667,NA,6100,NA,718.944444444444,1113.5,NA,1185.33333333333,571.388888888889,172.766666666667,318,NA,1063,862.777777777778,NA,1018.66666666667,1730.33333333333,727.916666666667,945.166666666667,562.986111111111,527.333333333333,2635,4297.33333333333,NA,NA,NA,NA,NA,125.133333333333,726,817.666666666667,NA,269
2021-05-31 18:00:00,NA,1538.18,NA,1362.805,1284.6,2224.2,1817.2,852.666666666667,775.55,1668.2,699.45,1061.5,926.25,8018.75,2538.6,NA,588.32,953.225,802.8,NA,NA,NA,NA,312,1618.6,1980.8,770,1247.22,1102,1319.75,NA,NA,NA,5456.33333333333,4151.6,6685.6,5788.5,2334,NA,5718,2503,6123.1,4074,3316.83333333333,4478,4043.6,5053.33333333333,9445,4131.76666666667,1700,1935.2,6062.16666666667,2336.4,1871.4,4398,3212.2,NA,NA,2081,2463.91666666667,3839,NA,5650,NA,751,1230.2,NA,1370.95,588.125,183.155,329.8,NA,968,821.75,NA,1188.95,1666,737.6,761.85,530.725,500.9,2468.13333333333,4606.68333333333,NA,NA,NA,NA,NA,132.66,735.2,819,NA,282
2021-06-30 18:00:00,NA,1920,NA,1398.25,1290,2232.4375,1826,856.875,786.875,1823.0125,707,1043.125,969.583333333333,8015.3125,2553.75,NA,588.625,941.75,804.5,NA,NA,NA,NA,322,1651.5625,2028.25,776.125,1308.0625,1102,1318.85,NA,NA,NA,5846.5,4087.5,6646.5,6080.625,2440,NA,5937.5,3465.625,6123,3965,3336.875,4481.125,3995.275,5440,10293.75,4153.125,1700,1929.75,6215,2441,1895,4534.95,3367,NA,NA,2184.33333333333,2599.79166666667,3716,NA,6183.33333333333,NA,742.5,1264.25,NA,1523.6,574.375,173.16875,354.5,NA,893.6875,845.677083333333,NA,1079.45,1633.5,681.5,776.375,523.4375,472.3125,2382.29166666667,4040.9375,NA,NA,NA,NA,NA,136.275,743.5,840.5,NA,292.375
2021-07-31 18:00:00,NA,1969.2,NA,1370.1,1298.2,2167.96,1878.3,810.666666666667,787.5,1781.90666666667,731.92,1041.5,967.333333333333,8035.15,2548.6,NA,588.1,928.94,810.53,NA,NA,NA,NA,322,1572.4,1988.4,785,1317,1102,1326.78205128205,NA,NA,NA,5562.2,4179.16,6791.8,5937.5,2385,NA,5987,3533.75,6168.06,3963,3327,4514.66,3971.22,5756.83333333333,9795,4114.16666666667,1698.4,1987.2,6267.66666666667,2243.3,1906.8,4542.36,3474.4,NA,NA,2279.1,2369.25,3819.5,NA,6225,NA,733.125,1312.5,NA,1199.0625,602.760416666667,191.225,289.2375,NA,984.5,870.260416666667,NA,985.25,1572.5625,629.2875,646.135416666667,526.197916666667,458.65625,2285.83333333333,3717.31875,NA,NA,NA,NA,NA,137.86875,670.6875,794.28125,NA,302.775
2021-08-31 18:00:00,NA,1969,NA,1375.5,1296.5,2360.9375,1848,865,788.75,1792.65,751.25,1050,948.333333333333,8213.75,2615.8,NA,607.8625,938.8,764.583333333333,NA,NA,NA,NA,361.3125,1586,1998.75,803.75,1314.5,1205.375,1443.07142857143,NA,NA,NA,5789.5,4175.5,6990.25,6237.5,2191.33333333333,NA,6082.5,3057.08333333333,6274.5,4048.33333333333,3398.54166666667,4565.375,4066.125,6129.5,8518.75,4111.16666666667,1830,1944.4375,6384.16666666667,2273.5,1926.5,4542.5,3521,NA,NA,2225.55555555556,2427.60416666667,3700.25,NA,7816.66666666667,NA,709.571428571429,1082.64285714286,NA,948.214285714286,574.047619047619,178.071428571429,256.085714285714,NA,896.285714285714,1219.40476190476,NA,1056.78571428571,1696.28571428571,543.228571428572,508.880952380952,486.428571428571,475.952380952381,2147.85714285714,3417.42857142857,NA,85.4583333333333,NA,NA,NA,127.457142857143,622.923809523809,796.357142857143,NA,256.835714285714
2021-09-30 18:00:00,NA,1954,NA,1383.25,1300.41666666667,2312.47222222222,1874.9,860,790,1794.5,754.5,1046.5,935,8213.75,2603.8,NA,610.05,956.5,800.5,NA,NA,NA,NA,333.333333333333,1604.3,1981.9,818.5,1291,1205.66666666667,1442.77777777778,NA,NA,NA,5979,4195.125,6880.5,6158.75,2347.91666666667,NA,6029.73333333333,4290.16666666667,6090.75,4077.08333333333,3532.5,4826.625,4169.875,5600.25,9131.25,4224.375,1700,1929.8,6579.16666666667,2285.875,1951,4678,3367,NA,NA,2312.5,2533.85416666667,3851.875,6524,7683.33333333333,NA,652,1011.28571428571,NA,864.714285714286,522.107142857143,164.257142857143,259,NA,889.333333333333,788.571428571429,NA,1138.78571428571,1765.85714285714,536.857142857143,507.857142857143,496.142857142857,498.571428571429,2052.97619047619,3337.57142857143,3840,76.65,NA,NA,NA,126.671428571429,609.857142857143,776.940476190476,NA,239
2021-10-31 18:00:00,NA,1959,NA,1360,1296,1997.5,1877.9,860,801.458333333333,1937.2,838,1067.5,950,8137.5,2583.5,NA,601.25,927.5,809.791666666667,NA,NA,NA,NA,361,1597,2108.5,841.5,1301.875,1205.66666666667,1443,NA,NA,NA,6121.6,4260,7101.2,6345.2,2383.33333333333,NA,5983.16,4437.6,6466.4,4249.33333333333,3519,4823.6,4240.4,6700,8850,4467.8,1740,2090.4,6613.33333333333,2342,1974.36,4762,3483.4,4300,NA,2475,2634.83333333333,3935.2,6459.6,7823.33333333333,NA,652,1013.33333333333,NA,974.166666666667,495.833333333333,159.9,279.333333333333,NA,1012.33333333333,925.833333333333,NA,1232.63333333333,1481,555.333333333333,511,502.083333333333,490,2631.11111111111,3639.59722222222,3418.66666666667,65.0583333333333,NA,NA,NA,129.316666666667,632.833333333333,767.958333333333,NA,278.166666666667
2021-11-30 18:00:00,NA,1955,NA,1385.8125,1300,2113.8,1846,860,788.333333333333,1969.95,858,1117.5,1155,8227.5,2601.9,NA,611.75,936.25,812.375,NA,NA,NA,NA,362.375,1608,2123,838,1342,1204.66666666667,1451.08333333333,NA,NA,NA,6422.66666666667,4686,7380,6542.83333333333,2383.33333333333,NA,6222.66666666667,4470,6599.93333333333,4281.11111111111,3642.5,4974,4389.26666666667,6929.33333333333,9316.66666666667,4628.6,1750,2118,6761.11111111111,2354,2062,5052.66666666667,3694.33333333333,4466.66666666667,NA,2465,2681.66666666667,4091.33333333333,6599.93333333333,7900,NA,634.958333333333,1048.83333333333,NA,1119.76666666667,501.875,168.941666666667,272.5,NA,1111.41666666667,991.833333333333,NA,1230.66666666667,1279.19444444444,641.75,707.25,520.833333333333,493.416666666667,3251.30555555556,3741,NA,62.1166666666667,NA,NA,NA,129.291666666667,625.933333333333,743.833333333333,NA,305.333333333333
2021-12-31 18:00:00,NA,1987,NA,1435.33333333333,1353.8,2236.86666666667,1855.33333333333,873.333333333333,790,1933.6,858.444444444444,1117.5,1155,8327.5,2599.13333333333,NA,608.708333333333,931.666666666667,808.333333333333,NA,NA,NA,NA,366.333333333333,1615.66666666667,2183,838,1334,1205.66666666667,1439.75,NA,NA,NA,6669,4659.5,7479,6598,2383.33333333333,NA,6347.5,4516,6597.45,4441.66666666667,3673.95833333333,5003,4391.35,7094,9550,4635.8,1750,2098.5,6816.66666666667,2334,2070.5,5231.5,3761.5,4400,NA,NA,2638.54166666667,4025,6625.45,7975,NA,602.166666666667,1051.58333333333,NA,1338.76666666667,487.708333333333,179.9111111225,293.833333333333,NA,1234.1,1187.5,NA,963.708333333333,1493.36111111111,709.541666666667,770,579.375,559.333333333333,3365.27777777778,3901.47222222222,4041.66666666667,58.9166666666667,NA,NA,NA,130.279166666667,682.233333333333,760.833333333333,NA,343.125
2022-01-31 18:00:00,NA,2016,NA,1519,1375,2434.5,1898,900,790,1928,846,1147.5,1199.16666666667,9467.5,2800.1,NA,640,1023.25,807,NA,NA,NA,NA,367,1617,2245,838,1334,1206.11111111111,1450.58333333333,NA,NA,NA,6750,4756,7658,6668,2383.33333333333,NA,6446.5,4698,6856,4480,3735.33333333333,5066,4561,6848.8,9880,4641.8,1752,2116.6,6858.75,2314,2058.8,5320,3771,NA,NA,NA,2576.16666666667,4368,6863.6,8050,NA,644.074074074074,992,NA,1341.55555555556,488.75,195.044444444444,289,NA,1259.94444444444,1198.24074074074,NA,977.611111111111,1831.55555555556,891.055555555556,791.333333333333,611.851851851852,611,3857.91666666667,4572.14814814815,NA,63.1722222222222,NA,NA,NA,136.711111111111,703.788888888889,731.25,NA,364.388888888889
2022-02-28 18:00:00,NA,1972.875,NA,1509.5,1394,2587.5,1992.25,900,791.25,1972,837.5,1147.5,1196.66666666667,9742.5,2739,NA,637.5,996.5,810.375,NA,NA,NA,NA,363,1640.5,2197,826,1347,1235.25,1478.16666666667,NA,NA,NA,6844,4778.5,7755.5,6669.25,2381.25,NA,6483,4700.5,6902,4533.33333333333,3814.16666666667,5110.5,4607.5,6795.85,10403.5,4626.8,1750,2147.125,6882.5,2319,2072.625,5308,3778,4300,NA,NA,2677.53333333333,4388.125,6908,8062.5,NA,704.111111111111,1000.72222222222,NA,1114.77777777778,492.037037037037,221.592592592593,305.533333333333,NA,1172.16666666667,1299.21296296296,NA,1028.32222222222,1999.11111111111,870,833.851851851852,611.25,647.361111111111,3752.77777777778,4802.30555555556,NA,63.5069444444444,NA,NA,NA,141.706481481481,643.888888888889,798.75,NA,337.561111111111
2022-03-31 18:00:00,NA,2519,NA,1517.5,1388,2865,2002,920,791.25,2066,933,1195,1230,9742.5,2784,NA,634.5,1014,821,NA,NA,NA,NA,365,2048,2197,838,1394,1264,1516.25,NA,NA,NA,6887.26666666667,4783.33333333333,7967.93333333333,6673,2383.33333333333,NA,6508,4776.46666666667,7021.33333333333,4605.33333333333,3905.55555555556,5148,4542,6712.4,10403.5,4487.86666666667,1750,2132,6910,2334,2046,5324.66666666667,3795.66666666667,NA,NA,NA,2707,4409.86666666667,7021.33333333333,8100,NA,704,998,NA,982.666666666667,488.75,196.875,314.166666666667,NA,1101.46666666667,1344.72222222222,NA,955.75,1927,838.666666666667,823.083333333333,617.875,632,4004.72222222222,4724.74166666667,NA,62.2916666666667,NA,NA,NA,135.5,602,813.75,NA,341.333333333333
2022-04-30 18:00:00,NA,2950.91666666667,NA,1523.625,1397,3040.93333333333,2002,920,791.25,2212,986.6,1255,1310,9830,2866,NA,655.5,1047.33333333333,821,NA,NA,NA,NA,367.666666666667,2030.33333333333,2280.66666666667,856.666666666667,1430,1264,1522.5,NA,NA,NA,6921.6,4680,8042,6697,2383.33333333333,NA,6598,4817.96,7075.84,4581.93333333333,3904,5142,4394.4,6775.96,10363.5,4427.92,1750,2132,6910,2340.7,2015.8,5243.8,3867.2,NA,NA,NA,2734.8,4368.68,7075.84,7786.66666666667,NA,706.666666666667,993.555555555556,NA,891.477777777778,488.75,168.283333333333,306.555555555556,NA,1053.84444444444,1181.11111111111,NA,1320.33333333333,1940,666.111111111111,657.027777777778,611.527777777778,610,3987.25,4531.62222222222,NA,62.4,NA,NA,NA,125.777777777778,623.111111111111,797.083333333333,NA,301.888888888889
2022-05-31 18:00:00,NA,3653,NA,1601,1400.25,3133.8,2002,901.666666666667,791.25,2197.375,996.8,1255,1310,10250,3078.5,NA,677.09375,1099,817.75,NA,NA,NA,NA,378.875,1992,2376.5,860.5,1430,1264,1511.5,NA,NA,NA,6933.5,4601.25,8484,6820.5,2480,NA,6745.5,4973.75,7288.5,4608.33333333333,3634.58333333333,5213,4318,6849.425,10180.5,4460.4375,1762.5,2143.5,7085,2350.25,2104.5,5433.5,4019.5,NA,NA,NA,2873.5,4179,7273.5,7817.5,NA,673.111111111111,973.333333333333,NA,1110.66666666667,496.527777777778,167.888888888889,338.222222222222,NA,1201.75555555556,1239.25925925926,NA,1582.35555555556,2119.27777777778,797.466666666667,645.083333333333,610.694444444444,567.055555555556,3250.12037037037,4500.87037037037,4887.5,66,NA,81.1666666666667,NA,122.940740740741,739.222222222222,818.333333333333,NA,296.333333333333
2022-06-30 18:00:00,NA,4014,NA,1589.875,1429.75,3141.8,1999.5,920,815,2175.75,1049,1255,1310,10418.75,3080,NA,674.6875,1093.75,863.4375,NA,NA,NA,NA,404.5,1906.625,2380,840,1440,1264,1511.5,NA,NA,NA,7055.5,4744,8463,6968,2874.16666666667,NA,6878,4908.75,7520,4696.66666666667,3735,5387,4460.75,7016.60416666667,9718,4405.6875,1800,2170,7331.875,2373,2024.5,5456,4076,NA,NA,NA,2917,4145,7505,7928.33333333333,NA,785.125,978.75,NA,1748.5,515.614583333333,210.9,476.875,NA,1657.125,1627.08333333333,NA,2391.75,2270.875,761.85,660.53125,642.291666666667,643.375,3912.55208333333,4255.41666666667,4492.14285714286,68.8,NA,81.9583333333333,NA,127.375,930,843.75,NA,334.5
2022-07-31 18:00:00,NA,3912.8,NA,1579.8,1415,3518.90495495495,1899.6,920,911,2169.6,1084.2,1255,1310,10397.6666666667,3079.4,NA,675.9,1094.1,1029.83333333333,NA,NA,NA,NA,410.2,1966.76,2432,836.7,1444.2,1264,1511.16666666667,1573.33333333333,1598.4375,920.944444444444,7251.8,4850,8834,7044,3013.33333333333,6586,7017.06666666667,5244.4,7578.4,4720,3779,5464,4512.4,6621.45,9692,4485.2,1850,2184,7777,2406,2080.8,5508,4114,NA,NA,NA,2949.35,4176,7578.4,8093.33333333333,NA,819.1,971,NA,1918.32,552.5,282.94,545.2,491.9375,1868.8,1685.33333333333,873.5375,2411.42,2352.3,828.98,749.625,656.75,663.8,3429.9,4153,4375.625,71.06,NA,76.25,NA,129.74,992,843.75,NA,327
2022-08-31 18:00:00,NA,3824,NA,1580,1413.5,3534.93611111111,1874,920,950,2295.15,1111,1328.75,1383.33333333333,10485,3075,NA,676,1088.875,1053.75,NA,NA,NA,NA,408,2023.7,2471,858,1570.25,1264,1511.5,1600,1632.5,863.333333333333,7110.5,4910,8914,7103,3013.33333333333,6591,7263.33333333333,5221,7723,4900,3800,5444.5,4599,7055.5,9692,4513,2206.25,2265.5,7975.625,2556,2135,5610,4091.25,NA,NA,NA,2969,4550,7723,8113.33333333333,NA,824.5,967.75,NA,2119.875,563.75,295.55,472.25,441.1875,2062.125,1940.41666666667,898.09375,1447.375,2151.1125,863.9,792.59375,586.25,575,3076.875,3948.4375,4465,71.15,NA,72.9375,NA,130.1875,938.25,846.875,NA,318
2022-09-30 18:00:00,NA,3772.25,NA,1569.7,1415.25,3612.06898148148,1874,920,925,2328.8,1032.6,1335,1383.33333333333,10547.5,3085.25,NA,673.375,1091.875,1048.4375,NA,NA,NA,NA,397.5,2053.2,2529,858,1614,1261.16666666667,1514,1637.5,1618.75,881,7115,4894.5,8928,7108,3013.33333333333,6606,7288.33333333333,5338,7728,4900,3800,5500,4707.5,6953.875,10009.25,4548,2350,2409,7997.5,2598,2085.5,5681,4161.5,NA,NA,NA,2995.5,4661,7728,8113.33333333333,NA,695,992,NA,1840,563.125,319.525,508.125,459,2473,2388.95833333333,1069.7625,1151.75,2023.8125,798.5,933.71875,591.25,554.5,3211,4085.04166666667,4245,70.225,NA,73.25,NA,132.3,938.65,832.1875,NA,311.125
2022-10-31 18:00:00,NA,3803.5,1217.83,1535.8,1394,3646.06814814815,1942.8,885.333333333333,916.666666666667,2320.8,1095.8,1335,1383.33333333333,10672,3068.4,NA,659.4,1090.9,1046.66666666667,NA,3542,701,696,399.2,2050.6,2584.4,862.4,1597.2,1255.4,1514,1650,1620.55555555556,944,6966.8,4808,8316,6997.6,3013.33333333333,6347.6,7263.33333333333,5296,7630,4966.66666666667,3920,5556,4671.2,6370.45,9692,4328,2350,2566.4,7987.5,2570,2082,5779.2,4149.6,4650,4962.5,NA,2966.2,4696.8,7630,8140,2987.5,640.222222222222,1282.77777777778,1981.25,1585.55555555556,563.75,291.466666666667,545.4,452.333333333333,2437.22222222222,2273.33333333333,1254.55555555556,1525.88888888889,2096.44444444444,805.222222222222,1219.11111111111,642.916666666667,629.111111111111,2923.42592592593,3692.88888888889,3503.14814814815,70.1555555555556,NA,74,200,145.555555555556,996.377777777778,824.814814814815,NA,341.222222222222
2022-11-30 18:00:00,NA,2866.25,1219.23333333333,1523,1392.66666666667,3675.09382716049,1922,905.555555555556,925,2278.93333333333,1067,1335,1373.88888888889,NA,3062.66666666667,NA,656.333333333333,1084.5,1022.5,6000,3542,693,696,401.333333333333,2105,2576,868,1572.66666666667,1248.55555555556,1512.33333333333,1608.33333333333,1645,944,7031.33333333333,4588,8024.66666666667,6894.66666666667,3013.33333333333,6308,6911.11111111111,5318,7618,4963.33333333333,3950,5525.33333333333,4712,6234.83333333333,NA,4338,2450,2839.66666666667,7960,2598,2087.33333333333,5504,4146.66666666667,5114.44444444445,4966.66666666667,NA,2956.33333333333,4437.33333333333,7618,8057.77777777778,3386,659,1360,2607.41666666667,1978.04166666667,576.25,278.166666666667,566.5,470,2106,2048.23333333333,1133,1969.83333333333,2257.33333333333,784,1342.8,720,624.666666666667,2698.75,3823,3065.55555555556,70.0333333333333,NA,70.6666666666667,199.166666666667,137.066666666667,1033,814.791666666667,NA,347.666666666667
2022-12-31 18:00:00,NA,2777.75,1204.83333333333,1586.2,1430.6,3663.16740740741,1880.8,920,918,2240.94,1062.4,1335,1371.33333333333,10695.3333333333,3052,5580.16666666667,655,1117.1,1015.7,5960,3533.1,690.2,699.4,431.28,2117.88,2555.8,867.6,1557.6,1251,1512.33333333333,1606.66666666667,1645,944,7016.4,4602,8046,7155,3007.33333333333,6495,6813.33333333333,5321.2,7564,4963.33333333333,3935,5406,4625.6,5835.3,9692,4508.7,2500,2901,7947.5,2718,2077.2,5685.6,4089.5,5305.33333333333,4950,NA,2958.2,4310,7564,7760,3326.88888888889,659,1413.33333333333,2326.44444444444,2346.44444444444,547.777777777778,240.222222222222,509.555555555556,471.666666666667,2255,2207.77777777778,1061.77777777778,2028.55555555556,1814.17777777778,821.888888888889,1166.33333333333,610.277777777778,609.111111111111,2573.24074074074,3658.05555555556,2704.07407407407,69.6666666666667,249.375,79.5555555555556,212.592592592593,129.666666666667,1167.77777777778,887.5,753.75,344.777777777778
2023-01-31 18:00:00,NA,3206.66666666667,1103.33333333333,1559.16666666667,1458.66666666667,3649.14074074074,1882,920,918,2272.8,1063.33333333333,1201.25,1245,10428.3333333333,3116.33333333333,5533.77777777778,687.133333333333,1130.5,955.833333333333,5975,3542,677,691,440.6,1875.86666666667,2299.33333333333,898,1554.66666666667,1242.70833333333,1512.33333333333,1613.33333333333,1750.75,944,7466,4687.33333333333,8138,7162.5,3406.66666666667,6526.66666666667,6796.66666666667,5269.33333333333,7486,4940,3991.66666666667,5378,4489.33333333333,4709,10358.1666666667,4780.83333333333,2500,2901,7972.5,2940.66666666667,2101.33333333333,5772,4073.33333333333,NA,NA,NA,2943,4362.66666666667,7486,7768.88888888889,3656.57142857143,661.107142857143,1403.42857142857,2096.57142857143,2376.77142857143,512.142857142857,216.171428571429,456.857142857143,496.428571428571,2321.46428571429,2203.80952380952,847.857142857143,1289.14285714286,1634.68571428571,870.714285714286,1010.35714285714,586.964285714286,569.571428571429,2754.58333333333,3640.5,3120,70.6,243.333333333333,80,176.845238095238,137.085714285714,987.714285714286,960.714285714286,725.714285714286,357.428571428571
2023-02-28 18:00:00,NA,2832.95833333333,1097.33333333333,1548.875,1476.8,3658.84074074074,1870.4,845.333333333333,919.4,2242.8,1102.2,1200.75,1263,10321,3133,5671,703.34,1133.52,940,5975,3563.2,683,692.8,439.8,1850,2399.6,901.08,1565.2,1221.1,1504.75,1780,1791.3,927.2,7218.4,5084.8,8072,7210,3406.66666666667,6421.75,6796.66666666667,5256.8,7482,4915.66666666667,3930,5340,4573.6,4851.33333333333,10555.2,4764.5,2500,2901,7910,3020,2082.4,5635.6,3893.6,NA,NA,NA,2812.6,4234.8,7482,7780,3613.4,702.7,1408.05,2080.3,2037.625,530.25,198.145,393.525,506.275,1879.775,1882,613.175,1564.53,1865.45,856.975,806.525,680,715.75,2561.25,3520.1,2995,70.825,243.333333333333,81.16,238,131.205,621.975,885,725.666666666667,351.13
2023-03-31 18:00:00,NA,2553.33333333333,1110,1544,1471,3646.24197530864,1881.66666666667,820,922.666666666667,2312.13333333333,1045,1212.5,1306.66666666667,10345,3134.58333333333,5646,705.375,1130.16666666667,943.333333333333,5925,3572,687,692.666666666667,424.9,1808.86666666667,2350.66666666667,890.8,1570.66666666667,1217.5,1513.5,1800,1775,888,7339.33333333333,5088.66666666667,8158,7148,3366.66666666667,6422.83333333333,6796.66666666667,5408.66666666667,7454,4641.11111111111,3650,5275.33333333333,4837.33333333333,4851.33333333333,10522.5,4781.66666666667,2500,2901,7910,3034,2121.33333333333,5295.33333333333,3844,NA,NA,NA,2857,4284,7454,7530,3524.66666666667,723,1416,2068,1725.83333333333,532.5,206.2,424.083333333333,546.625,2217,1989.16666666667,603,1220.23333333333,1999.33333333333,820,810.5,695,751.333333333333,2378.88888888889,3261.75,NA,69.7666666666667,243.611111111111,81.3333333333333,275,130.166666666667,517.166666666667,950.833333333333,725,325.333333333333
